cost_regime	event_id	event_type	time_zone
016	86:7-Ana..57-Mac	Host Switch	39
016	85:7-Ana..25-Eca	Host Switch	40
016	84:25-Eca..55-54	Host Switch	42
016	83:25-Eca..36-Sus	Host Switch	45
016	82:36-Sus..35-Dle	Host Switch	48
016	81:35-Dle..35-34	Host Switch	49
016	3:2-Cmy	Duplication	62
016	80:30	Cospeciation	56
016	77:33-Bta	Duplication	62
016	76:33-Bta	Duplication	62
016	72:33-Bta..33-Bbu	Host Switch	62
016	69:30-Cer	Duplication	62
016	63:25-Eca..24-Fca	Host Switch	48
016	62:25-Eca	Duplication	54
016	61:25-Eca	Duplication	61
016	60:25-Eca	Duplication	62
016	79:30-Cer..33-Bta	Host Switch	61
016	78:33-Bta	Duplication	61
017	3:2-Cmy	Duplication	62
017	4:2	Cospeciation	24
017	52:53	Cospeciation	50
017	48:15-Cli..7-Ana	Host Switch	46
017	47:15-Cli..7-6	Host Switch	49
017	46:6-Mga..6-Gga	Host Switch	53
017	45:6-Gga	Duplication	59
017	41:15-Cli..14-Fme	Host Switch	62
017	36:54	Cospeciation	47
017	35:54-53..55-Ocu	Host Switch	49
017	34:53-45..57-Mac	Host Switch	52
017	49:15-Cli..14-Sph	Host Switch	43
017	33:53-45..53-52	Host Switch	54
017	31:48-Cae..51-Pap	Host Switch	62
017	30:51-Pap	Duplication	62
017	25:45	Cospeciation	60
017	24:45-Ptr..45-Hsa	Host Switch	62
017	20:57-Mac..38-Pte	Host Switch	54
017	19:38-Pte	Duplication	62
017	14:54-42	Duplication	53
017	11:7-6..16-10	Host Switch	42
017	32:52-48..51-Mmt	Host Switch	61
017	10:7-6..16-10	Host Switch	46
017	9:10-Aor	Duplication	54
017	60:25-Eca	Duplication	62
017	88:18-2..18-17	Host Switch	23
017	87:17	Cospeciation	27
017	86:15-Cli..55-54	Host Switch	39
017	85:15-Cli..25-Eca	Host Switch	40
017	84:25-Eca..55-54	Host Switch	42
017	83:25-Eca..36-Sus	Host Switch	45
017	82:36-Sus..35-Dle	Host Switch	48
017	81:35-Dle..35-34	Host Switch	49
017	55:24-Fca..24-Clu	Host Switch	52
017	80:30	Cospeciation	55
017	78:33	Cospeciation	56
017	77:33-Bta	Duplication	62
017	76:33-Bta	Duplication	62
017	72:33-Bbu..33-Bta	Host Switch	62
017	69:30-Cer	Duplication	62
017	63:25-Eca..24-Fca	Host Switch	48
017	62:25-Eca	Duplication	54
017	61:25-Eca	Duplication	61
017	79:30-Cer..34-33	Host Switch	56
018	3:2-Cmy	Duplication	62
018	88:18-2..18-17	Host Switch	23
018	86:7-Ana..55-54	Host Switch	39
018	45:6-Gga	Duplication	59
018	41:15-Cli..14-Fme	Host Switch	62
018	36:54	Cospeciation	47
018	35:54-53..55-Ocu	Host Switch	49
018	34:53-45..57-Mac	Host Switch	52
018	33:53-45..53-52	Host Switch	54
018	32:52-48..51-Mmt	Host Switch	61
018	30:51-Pap	Duplication	62
018	46:6-Mga..6-Gga	Host Switch	54
018	25:45	Cospeciation	60
018	20:57-Mac..38-Pte	Host Switch	54
018	19:38-Pte	Duplication	62
018	14:42-Ate..42-Sai	Host Switch	54
018	11:16-10	Duplication	42
018	10:16-10..7-6	Host Switch	46
018	9:10-Aor	Duplication	54
018	4:2	Cospeciation	25
018	87:17	Cospeciation	28
018	24:45-Ptr..45-Hsa	Host Switch	62
018	47:7-6..15-Cli	Host Switch	49
018	31:48-Cae..51-Pap	Host Switch	62
018	49:7-Ana..14-Sph	Host Switch	43
018	85:7-Ana..25-Eca	Host Switch	40
018	48:7-Ana..7-6	Host Switch	46
018	84:25-Eca..55-54	Host Switch	42
018	83:25-Eca..36-Sus	Host Switch	45
018	82:36-Sus..35-Dle	Host Switch	48
018	81:35-Dle..35-34	Host Switch	49
018	79:30-Cer..34-33	Host Switch	59
018	78:33	Cospeciation	59
018	77:33-Bta	Duplication	62
018	80:30	Cospeciation	55
018	72:33-Bbu..33-Bta	Host Switch	62
018	52:53	Cospeciation	50
018	76:33-Bta	Duplication	62
018	60:25-Eca	Duplication	62
018	61:25-Eca	Duplication	61
018	55:24-Fca..24-Clu	Host Switch	52
018	63:25-Eca..24-Fca	Host Switch	48
018	69:30-Cer	Duplication	62
018	62:25-Eca	Duplication	54
019	30:51-Pap	Duplication	62
019	41:15-Cli..14-Fme	Host Switch	62
019	36:54	Cospeciation	48
019	35:54-53..55-Ocu	Host Switch	49
019	34:53-45..57-Mac	Host Switch	52
019	33:53-45..53-52	Host Switch	54
019	32:52-48..51-Mmt	Host Switch	61
019	31:48-Cae..51-Pap	Host Switch	62
019	25:45	Cospeciation	60
019	3:2-Cmy	Duplication	62
019	20:57-Mac..38-Pte	Host Switch	54
019	19:38-Pte	Duplication	62
019	14:42-Ate..42-Sai	Host Switch	54
019	11:16-10	Duplication	42
019	10:16-10..7-6	Host Switch	46
019	9:10-Aor	Duplication	54
019	4:2	Cospeciation	24
019	45:6-Gga	Duplication	59
019	24:45-Ptr..45-Hsa	Host Switch	62
019	46:6-Mga..6-Gga	Host Switch	54
019	85:7-Ana..25-Eca	Host Switch	40
019	48:7-Ana..7-6	Host Switch	46
019	86:7-Ana..55-54	Host Switch	39
019	84:25-Eca..55-54	Host Switch	42
019	83:25-Eca..36-Sus	Host Switch	45
019	82:36-Sus..35-Dle	Host Switch	48
019	81:35-Dle..35-34	Host Switch	49
019	80:30	Cospeciation	55
019	79:30-Cer..34-33	Host Switch	59
019	78:33	Cospeciation	59
019	77:33-Bta	Duplication	62
019	76:33-Bta	Duplication	62
019	72:33-Bbu..33-Bta	Host Switch	62
019	69:30-Cer	Duplication	62
019	63:25-Eca..24-Fca	Host Switch	48
019	62:25-Eca	Duplication	54
019	61:25-Eca	Duplication	61
019	60:25-Eca	Duplication	62
019	55:24-Fca..24-Clu	Host Switch	52
019	52:53	Cospeciation	51
019	49:7-Ana..14-Sph	Host Switch	43
019	47:7-6..15-Cli	Host Switch	49
019	87:17	Cospeciation	28
019	88:18-2..18-17	Host Switch	23
020	87:57-Mac..17-7	Host Switch	28
020	49:7-Ana..14-Sph	Host Switch	43
020	52:53	Cospeciation	50
020	55:24-Fca..24-Clu	Host Switch	52
020	60:25-Eca	Duplication	62
020	61:25-Eca	Duplication	61
020	62:25-Eca	Duplication	54
020	63:25-Eca..24-Fca	Host Switch	48
020	69:30-Cer	Duplication	62
020	72:33-Bbu..33-Bta	Host Switch	62
020	76:33-Bta	Duplication	62
020	77:33-Bta	Duplication	62
020	78:33	Cospeciation	57
020	79:30-Cer..34-33	Host Switch	57
020	80:30	Cospeciation	56
020	81:35-Dle..35-34	Host Switch	49
020	82:36-Sus..35-Dle	Host Switch	48
020	83:25-Eca..36-Sus	Host Switch	45
020	84:25-Eca..55-54	Host Switch	42
020	85:7-Ana..25-Eca	Host Switch	40
020	48:7-Ana..7-6	Host Switch	46
020	47:7-6..15-Cli	Host Switch	49
020	86:57-Mac..7-Ana	Host Switch	39
020	46:6-Mga..6-Gga	Host Switch	54
020	3:2-Cmy	Duplication	62
020	4:2	Cospeciation	25
020	9:10-Aor	Duplication	54
020	10:7-6..16-10	Host Switch	46
020	11:7-6..16-10	Host Switch	42
020	14:42-Ate..42-Sai	Host Switch	54
020	19:38-Pte	Duplication	62
020	20:57-Mac..38-Pte	Host Switch	54
020	24:45-Ptr..45-Hsa	Host Switch	62
020	88:18-2..57-Mac	Host Switch	23
020	30:51-Pap	Duplication	62
020	31:48-Cae..51-Pap	Host Switch	62
020	32:48-Cae..51-Mmt	Host Switch	61
020	33:53-45..53-52	Host Switch	54
020	34:57-Mac..53-45	Host Switch	52
020	35:57-Mac..55-Ocu	Host Switch	49
020	36:57-Mac..54-42	Host Switch	48
020	41:15-Cli..14-Fme	Host Switch	62
020	45:6-Gga	Duplication	59
020	25:45	Cospeciation	61
021	33:53-45..53-52	Host Switch	54
021	34:53-45..57-Mac	Host Switch	52
021	35:54-53..55-Ocu	Host Switch	49
021	46:6-Mga..6-Gga	Host Switch	53
021	41:15-Cli..14-Fme	Host Switch	62
021	45:6-Gga	Duplication	59
021	32:52-51	Duplication	58
021	36:54	Cospeciation	48
021	31:51-Pap..48-Cae	Host Switch	62
021	20:57-Mac..38-Pte	Host Switch	54
021	87:17	Cospeciation	28
021	25:45	Cospeciation	61
021	24:45-Ptr..45-Hsa	Host Switch	62
021	19:38-Pte	Duplication	62
021	14:54-42	Duplication	53
021	11:16-10	Duplication	42
021	10:16-10..7-6	Host Switch	46
021	9:10-Aor	Duplication	54
021	47:7-6..15-Cli	Host Switch	49
021	30:51-Pap	Duplication	62
021	86:7-Ana..55-54	Host Switch	39
021	69:30-Cer	Duplication	62
021	88:18-2..18-17	Host Switch	23
021	85:7-Ana..25-Eca	Host Switch	40
021	84:25-Eca..55-54	Host Switch	42
021	83:25-Eca..36-Sus	Host Switch	45
021	82:36-Sus..35-Dle	Host Switch	48
021	81:35-Dle..35-34	Host Switch	49
021	80:30	Cospeciation	56
021	79:30-Cer..34-33	Host Switch	57
021	78:33	Cospeciation	57
021	77:33-Bta	Duplication	62
021	76:33-Bta	Duplication	62
021	72:33-Bbu..33-Bta	Host Switch	62
021	4:2	Cospeciation	25
021	63:25-Eca..24-Fca	Host Switch	48
021	62:25-Eca	Duplication	54
021	61:25-Eca	Duplication	61
021	60:25-Eca	Duplication	62
021	55:24-Fca..24-Clu	Host Switch	52
021	52:53	Cospeciation	50
021	49:7-Ana..14-Sph	Host Switch	43
021	48:7-Ana..7-6	Host Switch	46
021	3:2-Cmy	Duplication	62
022	78:33	Cospeciation	57
022	87:17	Cospeciation	27
022	41:15-Cli..14-Fme	Host Switch	62
022	36:54	Cospeciation	48
022	35:54-53..55-Ocu	Host Switch	49
022	34:53-45..57-Mac	Host Switch	52
022	33:53-45..53-52	Host Switch	54
022	32:52-48..51-Mmt	Host Switch	61
022	31:48-Cae..51-Pap	Host Switch	62
022	30:51-Pap	Duplication	62
022	45:6-Gga	Duplication	59
022	25:45	Cospeciation	60
022	20:57-Mac..38-Pte	Host Switch	54
022	19:38-Pte	Duplication	62
022	14:42-Ate..42-Sai	Host Switch	54
022	11:16-10	Duplication	42
022	10:16-10..7-6	Host Switch	46
022	9:10-Aor	Duplication	54
022	4:2	Cospeciation	24
022	3:2-Cmy	Duplication	62
022	24:45-Ptr..45-Hsa	Host Switch	62
022	88:18-2..18-17	Host Switch	23
022	46:6-Mga..6-Gga	Host Switch	54
022	49:7-Ana..14-Sph	Host Switch	43
022	86:7-Ana..55-54	Host Switch	39
022	85:7-Ana..25-Eca	Host Switch	40
022	84:25-Eca..55-54	Host Switch	42
022	83:25-Eca..36-Sus	Host Switch	45
022	82:36-Sus..35-Dle	Host Switch	48
022	81:35-Dle..35-34	Host Switch	49
022	80:30	Cospeciation	55
022	79:30-Cer..34-33	Host Switch	57
022	47:7-6..15-Cli	Host Switch	49
022	77:33-Bta	Duplication	62
022	72:33-Bbu..33-Bta	Host Switch	62
022	69:30-Cer	Duplication	62
022	63:25-Eca..24-Fca	Host Switch	48
022	62:25-Eca	Duplication	54
022	61:25-Eca	Duplication	61
022	60:25-Eca	Duplication	62
022	55:24-Fca..24-Clu	Host Switch	52
022	52:53	Cospeciation	50
022	76:33-Bta	Duplication	62
022	48:7-Ana..7-6	Host Switch	46
023	3:2-Cmy	Duplication	62
023	88:18-2..18-17	Host Switch	23
023	46:6-Mga..6-Gga	Host Switch	54
023	45:6-Gga	Duplication	59
023	41:15-Cli..14-Fme	Host Switch	62
023	36:54	Cospeciation	48
023	35:54-53..55-Ocu	Host Switch	49
023	34:53-45..57-Mac	Host Switch	52
023	33:53-45..53-52	Host Switch	54
023	31:48-Cae..51-Pap	Host Switch	62
023	47:7-6..15-Cli	Host Switch	49
023	30:51-Pap	Duplication	62
023	24:45-Ptr..45-Hsa	Host Switch	62
023	20:57-Mac..38-Pte	Host Switch	54
023	19:38-Pte	Duplication	62
023	14:42-Ate..42-Sai	Host Switch	54
023	11:16-10	Duplication	42
023	10:16-10..7-6	Host Switch	46
023	9:10-Aor	Duplication	54
023	4:2	Cospeciation	24
023	25:45	Cospeciation	61
023	48:7-Ana..7-6	Host Switch	46
023	32:48-Cae..51-Mmt	Host Switch	61
023	52:53	Cospeciation	50
023	49:7-Ana..14-Sph	Host Switch	43
023	86:7-Ana..55-54	Host Switch	39
023	85:7-Ana..25-Eca	Host Switch	40
023	84:25-Eca..55-54	Host Switch	42
023	83:25-Eca..36-Sus	Host Switch	45
023	82:36-Sus..35-Dle	Host Switch	48
023	81:35-Dle..35-34	Host Switch	49
023	80:30	Cospeciation	56
023	79:30-Cer..34-33	Host Switch	58
023	78:33	Cospeciation	58
023	87:17	Cospeciation	28
023	76:33-Bta	Duplication	62
023	72:33-Bbu..33-Bta	Host Switch	62
023	69:30-Cer	Duplication	62
023	63:25-Eca..24-Fca	Host Switch	48
023	62:25-Eca	Duplication	54
023	61:25-Eca	Duplication	61
023	60:25-Eca	Duplication	62
023	55:24-Fca..24-Clu	Host Switch	52
023	77:33-Bta	Duplication	62
024	3:2-Cmy	Duplication	62
024	69:30-Cer	Duplication	62
024	63:25-Eca..24-Fca	Host Switch	48
024	62:25-Eca	Duplication	54
024	52:53	Cospeciation	50
024	60:25-Eca	Duplication	62
024	55:24-Fca..24-Clu	Host Switch	52
024	72:33-Bbu..33-Bta	Host Switch	62
024	61:25-Eca	Duplication	61
024	76:33-Bta	Duplication	62
024	81:35-Dle..35-34	Host Switch	49
024	78:33	Cospeciation	58
024	79:30-Cer..34-33	Host Switch	58
024	80:30	Cospeciation	55
024	82:36-Sus..35-Dle	Host Switch	48
024	83:25-Eca..36-Sus	Host Switch	45
024	84:25-Eca..55-54	Host Switch	42
024	85:7-Ana..25-Eca	Host Switch	40
024	86:7-Ana..57-Mac	Host Switch	39
024	77:33-Bta	Duplication	62
024	49:7-Ana..14-Sph	Host Switch	43
024	4:2	Cospeciation	25
024	47:7-6..15-Cli	Host Switch	49
024	87:17	Cospeciation	27
024	9:10-Aor	Duplication	54
024	10:16-10..7-6	Host Switch	46
024	11:16-10	Duplication	42
024	14:42-Ate..42-Sai	Host Switch	54
024	19:38-Pte	Duplication	62
024	20:57-Mac..38-Pte	Host Switch	54
024	24:45-Ptr..45-Hsa	Host Switch	62
024	25:45	Cospeciation	60
024	30:51-Pap	Duplication	62
024	31:48-Cae..51-Pap	Host Switch	62
024	32:52-48..51-Mmt	Host Switch	61
024	33:53-45..53-52	Host Switch	54
024	34:57-Mac..53-45	Host Switch	52
024	35:57-Mac..55-Ocu	Host Switch	49
024	36:57-Mac..54-42	Host Switch	48
024	41:15-Cli..14-Fme	Host Switch	62
024	45:6-Gga	Duplication	59
024	46:6-Mga..6-Gga	Host Switch	54
024	48:7-Ana..7-6	Host Switch	46
024	88:18-2..18-17	Host Switch	23
025	48:7-Ana..7-6	Host Switch	46
025	9:10-Aor	Duplication	54
025	61:25-Eca	Duplication	61
025	62:25-Eca	Duplication	54
025	63:25-Eca..24-Fca	Host Switch	48
025	69:30-Cer	Duplication	62
025	72:33-Bbu..33-Bta	Host Switch	62
025	76:33-Bta	Duplication	62
025	77:33-Bta	Duplication	62
025	78:33	Cospeciation	56
025	60:25-Eca	Duplication	62
025	79:30-Cer..34-33	Host Switch	56
025	81:35-Dle..35-34	Host Switch	49
025	82:36-Sus..35-Dle	Host Switch	48
025	83:25-Eca..36-Sus	Host Switch	45
025	84:25-Eca..55-54	Host Switch	42
025	85:7-Ana..25-Eca	Host Switch	40
025	86:7-Ana..55-54	Host Switch	39
025	87:17	Cospeciation	27
025	88:18-2..18-17	Host Switch	23
025	80:30	Cospeciation	55
025	4:2	Cospeciation	24
025	55:24-Fca..24-Clu	Host Switch	52
025	49:7-Ana..14-Sph	Host Switch	43
025	10:16-10..7-6	Host Switch	46
025	11:16-10	Duplication	42
025	14:54-42	Duplication	53
025	19:38-Pte	Duplication	62
025	20:57-Mac..38-Pte	Host Switch	54
025	24:45-Ptr..45-Hsa	Host Switch	62
025	25:45	Cospeciation	61
025	30:51-Pap	Duplication	62
025	52:53	Cospeciation	51
025	31:51-Pap..48-Cae	Host Switch	62
025	33:53-45..53-52	Host Switch	54
025	34:53-45..57-Mac	Host Switch	52
025	35:54-53..55-Ocu	Host Switch	49
025	36:54	Cospeciation	47
025	41:15-Cli..14-Fme	Host Switch	62
025	45:6-Gga	Duplication	59
025	46:6-Mga..6-Gga	Host Switch	53
025	47:7-6..15-Cli	Host Switch	49
025	32:52-51	Duplication	58
025	3:2-Cmy	Duplication	62
026	49:7-Ana..14-Sph	Host Switch	43
026	87:17	Cospeciation	27
026	52:53	Cospeciation	51
026	55:24-Fca..24-Clu	Host Switch	52
026	60:25-Eca	Duplication	62
026	61:25-Eca	Duplication	61
026	62:25-Eca	Duplication	54
026	63:25-Eca..24-Fca	Host Switch	48
026	69:30-Cer	Duplication	62
026	72:33-Bbu..33-Bta	Host Switch	62
026	48:7-Ana..7-6	Host Switch	46
026	76:33-Bta	Duplication	62
026	78:33	Cospeciation	57
026	79:30-Cer..34-33	Host Switch	57
026	80:30	Cospeciation	55
026	81:35-Dle..35-34	Host Switch	49
026	82:36-Sus..35-Dle	Host Switch	48
026	83:25-Eca..36-Sus	Host Switch	45
026	84:25-Eca..55-54	Host Switch	42
026	85:7-Ana..25-Eca	Host Switch	40
026	77:33-Bta	Duplication	62
026	86:7-Ana..55-54	Host Switch	39
026	47:7-6..15-Cli	Host Switch	49
026	45:6-Gga	Duplication	59
026	3:2-Cmy	Duplication	62
026	4:2	Cospeciation	25
026	9:10-Aor	Duplication	54
026	10:16-10..7-6	Host Switch	46
026	11:16-10	Duplication	42
026	14:54-42	Duplication	53
026	19:38-Pte	Duplication	62
026	20:57-Mac..38-Pte	Host Switch	54
026	46:6-Mga..6-Gga	Host Switch	53
026	24:45-Ptr..45-Hsa	Host Switch	62
026	30:51-Pap	Duplication	62
026	31:51-Pap..48-Cae	Host Switch	62
026	32:52-51	Duplication	58
026	33:53-45..53-52	Host Switch	54
026	34:53-45..57-Mac	Host Switch	52
026	35:54-53..55-Ocu	Host Switch	49
026	36:54	Cospeciation	48
026	41:15-Cli..14-Fme	Host Switch	62
026	25:45	Cospeciation	60
026	88:18-2..18-17	Host Switch	23
027	87:17	Cospeciation	28
027	4:2	Cospeciation	25
027	55:24-Fca..24-Clu	Host Switch	52
027	60:25-Eca	Duplication	62
027	61:25-Eca	Duplication	61
027	62:25-Eca	Duplication	54
027	63:25-Eca..24-Fca	Host Switch	48
027	69:30-Cer	Duplication	62
027	72:33-Bbu..33-Bta	Host Switch	62
027	76:33-Bta	Duplication	62
027	52:53	Cospeciation	50
027	77:33-Bta	Duplication	62
027	79:30-Cer..34-33	Host Switch	56
027	80:30	Cospeciation	55
027	81:35-Dle..35-34	Host Switch	49
027	82:36-Sus..35-Dle	Host Switch	48
027	83:25-Eca..36-Sus	Host Switch	45
027	84:25-Eca..55-54	Host Switch	42
027	85:7-Ana..25-Eca	Host Switch	40
027	86:7-Ana..55-54	Host Switch	39
027	78:33	Cospeciation	56
027	88:18-2..18-17	Host Switch	23
027	49:7-Ana..14-Sph	Host Switch	43
027	47:7-6..15-Cli	Host Switch	49
027	9:10-Aor	Duplication	54
027	10:16-10..7-6	Host Switch	46
027	11:16-10	Duplication	42
027	14:54-42	Duplication	53
027	19:38-Pte	Duplication	62
027	20:57-Mac..38-Pte	Host Switch	54
027	24:45-Ptr..45-Hsa	Host Switch	62
027	25:45	Cospeciation	61
027	48:7-Ana..7-6	Host Switch	46
027	30:51-Pap	Duplication	62
027	32:48-Cae..51-Mmt	Host Switch	61
027	33:53-45..53-52	Host Switch	54
027	34:53-45..57-Mac	Host Switch	52
027	35:54-53..55-Ocu	Host Switch	49
027	36:54	Cospeciation	48
027	41:15-Cli..14-Fme	Host Switch	62
027	45:6-Gga	Duplication	59
027	46:6-Mga..6-Gga	Host Switch	53
027	31:48-Cae..51-Pap	Host Switch	62
027	3:2-Cmy	Duplication	62
028	55:24-Fca..24-Clu	Host Switch	52
028	88:18-2..18-17	Host Switch	23
028	45:6-Gga	Duplication	59
028	41:15-Cli..14-Fme	Host Switch	62
028	36:54	Cospeciation	48
028	35:54-53..55-Ocu	Host Switch	49
028	34:53-45..57-Mac	Host Switch	52
028	33:53-45..53-52	Host Switch	54
028	32:48-Cae..51-Mmt	Host Switch	61
028	30:51-Pap	Duplication	62
028	46:6-Mga..6-Gga	Host Switch	54
028	25:45	Cospeciation	61
028	20:57-Mac..38-Pte	Host Switch	54
028	19:38-Pte	Duplication	62
028	14:42-Ate..42-Sai	Host Switch	54
028	11:16-10	Duplication	42
028	10:16-10..7-6	Host Switch	46
028	9:10-Aor	Duplication	54
028	4:2	Cospeciation	25
028	3:2-Cmy	Duplication	62
028	24:45-Ptr..45-Hsa	Host Switch	62
028	47:7-6..15-Cli	Host Switch	49
028	31:48-Cae..51-Pap	Host Switch	62
028	49:7-Ana..14-Sph	Host Switch	43
028	48:7-Ana..7-6	Host Switch	46
028	86:7-Ana..55-54	Host Switch	39
028	85:7-Ana..25-Eca	Host Switch	40
028	84:25-Eca..55-54	Host Switch	42
028	83:25-Eca..36-Sus	Host Switch	45
028	82:36-Sus..35-Dle	Host Switch	48
028	81:35-Dle..35-34	Host Switch	49
028	80:30	Cospeciation	56
028	79:30-Cer..34-33	Host Switch	58
028	78:33	Cospeciation	58
028	87:17	Cospeciation	28
028	76:33-Bta	Duplication	62
028	72:33-Bbu..33-Bta	Host Switch	62
028	69:30-Cer	Duplication	62
028	63:25-Eca..24-Fca	Host Switch	48
028	62:25-Eca	Duplication	54
028	61:25-Eca	Duplication	61
028	60:25-Eca	Duplication	62
028	52:53	Cospeciation	50
028	77:33-Bta	Duplication	62
029	47:7-6..15-Cli	Host Switch	49
029	62:25-Eca	Duplication	54
029	61:25-Eca	Duplication	61
029	60:25-Eca	Duplication	62
029	48:7-Ana..7-6	Host Switch	46
029	52:53	Cospeciation	51
029	49:7-Ana..14-Sph	Host Switch	43
029	63:25-Eca..24-Fca	Host Switch	48
029	55:24-Fca..24-Clu	Host Switch	52
029	69:30-Cer	Duplication	62
029	79:30-Cer..34-33	Host Switch	58
029	76:33-Bta	Duplication	62
029	77:33-Bta	Duplication	62
029	78:33	Cospeciation	58
029	80:30	Cospeciation	56
029	81:35-Dle..35-34	Host Switch	49
029	82:36-Sus..35-Dle	Host Switch	48
029	83:25-Eca..36-Sus	Host Switch	45
029	84:25-Eca..55-54	Host Switch	42
029	72:33-Bbu..33-Bta	Host Switch	62
029	46:6-Mga..6-Gga	Host Switch	53
029	88:18-2..18-17	Host Switch	23
029	41:15-Cli..14-Fme	Host Switch	62
029	86:7-Ana..55-54	Host Switch	39
029	87:17	Cospeciation	27
029	3:2-Cmy	Duplication	62
029	4:2	Cospeciation	24
029	9:10-Aor	Duplication	54
029	10:16-10..7-6	Host Switch	46
029	11:16-10	Duplication	42
029	14:54-42	Duplication	53
029	19:38-Pte	Duplication	62
029	20:57-Mac..38-Pte	Host Switch	54
029	24:45-Ptr..45-Hsa	Host Switch	62
029	25:45	Cospeciation	60
029	30:51-Pap	Duplication	62
029	31:51-Pap..48-Cae	Host Switch	62
029	32:52-51	Duplication	58
029	33:53-45..53-52	Host Switch	54
029	34:53-45..57-Mac	Host Switch	52
029	35:54-53..55-Ocu	Host Switch	49
029	36:54	Cospeciation	48
029	45:6-Gga	Duplication	59
029	85:7-Ana..25-Eca	Host Switch	40
030	88:18-2..18-17	Host Switch	23
030	4:2	Cospeciation	25
030	60:25-Eca	Duplication	62
030	61:25-Eca	Duplication	61
030	62:25-Eca	Duplication	54
030	63:25-Eca..24-Fca	Host Switch	48
030	69:30-Cer	Duplication	62
030	72:33-Bbu..33-Bta	Host Switch	62
030	76:33-Bta	Duplication	62
030	77:33-Bta	Duplication	62
030	55:24-Fca..24-Clu	Host Switch	52
030	78:33	Cospeciation	58
030	80:30	Cospeciation	56
030	81:35-Dle..35-34	Host Switch	49
030	82:36-Sus..35-Dle	Host Switch	48
030	83:25-Eca..36-Sus	Host Switch	45
030	84:25-Eca..55-54	Host Switch	42
030	85:7-Ana..25-Eca	Host Switch	40
030	86:7-Ana..55-54	Host Switch	39
030	87:17	Cospeciation	28
030	79:30-Cer..34-33	Host Switch	58
030	52:53	Cospeciation	50
030	3:2-Cmy	Duplication	62
030	48:7-Ana..7-6	Host Switch	46
030	9:10-Aor	Duplication	54
030	10:16-10..7-6	Host Switch	46
030	11:16-10	Duplication	42
030	14:54-42	Duplication	53
030	19:38-Pte	Duplication	62
030	49:7-Ana..14-Sph	Host Switch	43
030	24:45-Ptr..45-Hsa	Host Switch	62
030	25:45	Cospeciation	60
030	30:51-Pap	Duplication	62
030	20:57-Mac..38-Pte	Host Switch	54
030	32:52-51	Duplication	58
030	31:51-Pap..48-Cae	Host Switch	62
030	46:6-Mga..6-Gga	Host Switch	53
030	45:6-Gga	Duplication	59
030	41:15-Cli..14-Fme	Host Switch	62
030	47:7-6..15-Cli	Host Switch	49
030	35:54-53..55-Ocu	Host Switch	49
030	34:53-45..57-Mac	Host Switch	52
030	33:53-45..53-52	Host Switch	54
030	36:54	Cospeciation	47
031	49:7-Ana..14-Sph	Host Switch	43
031	52:53	Cospeciation	51
031	55:24-Fca..24-Clu	Host Switch	52
031	60:25-Eca	Duplication	62
031	61:25-Eca	Duplication	61
031	62:25-Eca	Duplication	54
031	63:25-Eca..24-Fca	Host Switch	48
031	69:30-Cer	Duplication	62
031	84:25-Eca..55-54	Host Switch	42
031	76:33-Bta	Duplication	62
031	77:33-Bta	Duplication	62
031	78:33	Cospeciation	57
031	79:30-Cer..34-33	Host Switch	57
031	80:30	Cospeciation	56
031	81:35-Dle..35-34	Host Switch	49
031	82:36-Sus..35-Dle	Host Switch	48
031	83:25-Eca..36-Sus	Host Switch	45
031	48:7-Ana..7-6	Host Switch	46
031	72:33-Bbu..33-Bta	Host Switch	62
031	47:7-6..15-Cli	Host Switch	49
031	30:51-Pap	Duplication	62
031	45:6-Gga	Duplication	59
031	85:7-Ana..25-Eca	Host Switch	40
031	3:2-Cmy	Duplication	62
031	4:2	Cospeciation	25
031	9:10-Aor	Duplication	54
031	10:16-10..7-6	Host Switch	46
031	11:16-10	Duplication	42
031	14:54-42	Duplication	53
031	19:38-Pte	Duplication	62
031	46:6-Mga..6-Gga	Host Switch	53
031	20:57-Mac..38-Pte	Host Switch	54
031	25:45	Cospeciation	61
031	31:51-Pap..48-Cae	Host Switch	62
031	32:52-51	Duplication	57
031	33:53-45..53-52	Host Switch	54
031	34:53-45..57-Mac	Host Switch	52
031	35:54-53..55-Ocu	Host Switch	49
031	36:54	Cospeciation	47
031	41:15-Cli..14-Fme	Host Switch	62
031	24:45-Ptr..45-Hsa	Host Switch	62
031	86:7-Ana..55-54	Host Switch	39
031	87:17	Cospeciation	28
031	88:18-2..18-17	Host Switch	23
032	55:24-Fca..24-Clu	Host Switch	52
032	60:25-Eca	Duplication	62
032	61:25-Eca	Duplication	61
032	62:25-Eca	Duplication	54
032	63:25-Eca..24-Fca	Host Switch	48
032	69:30-Cer	Duplication	62
032	72:33-Bbu..33-Bta	Host Switch	62
032	76:33-Bta	Duplication	62
032	77:33-Bta	Duplication	62
032	52:53	Cospeciation	50
032	78:33	Cospeciation	58
032	80:30	Cospeciation	57
032	81:35-Dle..35-34	Host Switch	49
032	82:36-Sus..35-Dle	Host Switch	48
032	83:25-Eca..36-Sus	Host Switch	45
032	84:25-Eca..55-54	Host Switch	42
032	85:7-Ana..25-Eca	Host Switch	40
032	86:7-Ana..55-54	Host Switch	39
032	87:17	Cospeciation	27
032	88:18-2..18-17	Host Switch	23
032	79:30-Cer..34-33	Host Switch	58
032	49:7-Ana..14-Sph	Host Switch	43
